Risk & Resilience (F12),Systemic Fragility Assessment,Water (Flow),Are we emotionally resilient?,Founder's Psychological Resilience Score (1-5),?,1,4,N/A,N/A,A 1-5 self-assessment of the ability to stay centered and calm under pressure.,0,Risk Management Systems,Water,Can the team handle pressure with grace?,Team's Psychological Resilience,?,1,4,N/A,N/A,A qualitative assessment of the team's ability to navigate stress and uncertainty.,0,Relational Resilience,Water,Can the team navigate stress with grace and flow?,Team's Emotional Regulation Capacity,?,1,4,N/A,N/A,A qualitative assessment of the team's ability to stay centered during a crisis.,0,Innovative Resilience,Water,How quickly and gracefully do we pivot from what isn't working?,Speed of Learning from Failed Experiments,?,30d,3d,N/A,N/A,"The ""pivot velocity."" The time it takes from declaring an experiment a ""noble failure"" to fully integrating the learnings and reallocating the resources.",0,Resilience through Story,Water,"When things go wrong, do we speak from the heart?",Emotional Honesty in Crisis Comms.,?,1,5,N/A,N/A,"A score for the authenticity, speed, and compassion of communication during a crisis.",0,"""Anti-Fragile"" Vision",Water,"Can we remain in a state of creative flow amidst profound, long-term ambiguity?","""Flow State"" in the Face of Deep Uncertainty",?,1,4.5,N/A,N/A,"The team's ability to dance with the unknown without needing to collapse into rigid, certain plans.",0,Resilience as Being,Water,"Is the core of our being a state of unshakable, profound peace, even in the midst of cosmic storms?",The Ocean of Calm,?,1,5,N/A,N/A,The ultimate state of organizational consciousness.,0
Risk & Resilience (F12),Systemic Fragility Assessment,Fire (Action),Are we preparing for the future?,Hours Spent in Scenario Planning,Band,0,1,2,5,"The active practice of ""wargaming"" against potential threats. A healthy rhythm of 1-2 hours/quarter.",0,Risk Management Systems,Fire,Are we actively preparing for threats?,# of Risk Scenarios Modeled,Band,0,1,3,5,"A sustainable rhythm of proactive ""wargaming"" sessions per quarter.",0,Relational Resilience,Fire,How quickly and effectively do we repair trust when it is broken?,Speed of Relational Repair,?,14d,1d,N/A,N/A,The mean time to resolve a significant interpersonal or inter-team conflict.,0,Innovative Resilience,Fire,Are we actively using innovation to get stronger from shocks?,"""Anti-Fragility"" through Innovation",?,1,4.5,N/A,N/A,"Do we respond to a crisis or a market shift with a creative, innovative response that makes us more resilient than we were before?",0,Resilience through Story,Fire,Are we actively and openly stress-testing our own ideas?,"# of Proactive ""Red Team"" Exercises Shared",Band,0,1,2,3,A rhythm of publicly sharing the results of exercises where we invite others to challenge our most cherished assumptions.,0,"""Anti-Fragile"" Vision",Fire,"Are we actively preparing for deep, systemic shocks?","Active ""Wargaming"" of Civilizational Shifts",Band,0,1,1,2,"A rhythm of holding one or two deep, strategic ""wargaming"" sessions per year focused on major planetary shifts.",0,Resilience as Being,Fire,Do we joyfully and consciously embrace the cycles of death and rebirth to emerge ever more coherent?,The Phoenix,?,1,5,N/A,N/A,"The mastery of ""Anti-Fragility."" The system not only withstands shocks, but uses them as the very fuel for its own magnificent evolution.",0
Risk & Resilience (F12),Systemic Fragility Assessment,Air (Clarity),Do we understand out risks?,Clarity of Risk Documentation (1-5),?,1,4,N/A,N/A,A 1-5 score. Have we honestly and clearly written down what could go wrong?,0,Risk Management Systems,Air,Have we clearly documented our known risks?,Clarity of Risk Register,?,1,5,N/A,N/A,"A perfectly clear, written log of the top 5-10 risks facing the venture.",0,Relational Resilience,Air,"Do we have a clear, agreed-upon process for healing?",Clarity of Conflict Resolution Protocols,?,1,5,N/A,N/A,"Is there a written, understood, and trusted process for navigating conflict?",0,Innovative Resilience,Air,Are we crystal clear about what we need to prove?,"Clarity on ""Riskiest Assumptions""",?,1,5,N/A,N/A,How clearly has the team identified and documented the biggest assumptions in its business model that need to be tested and validated?,0,Resilience through Story,Air,Are we radically transparent about the risks we face?,Clarity of Risk & Mitigation Comms.,?,1,4.8,N/A,N/A,How clearly do we communicate our known risks and our plans to mitigate them to our stakeholders?,0,"""Anti-Fragile"" Vision",Air,Is the plan for how leadership evolves clear and transparent?,"Clarity of ""Succession Triggers""",?,1,5,N/A,N/A,Is it perfectly clear under what conditions and through what process the current leadership would pass the baton?,0,Resilience as Being,Air,"Have we transcended the need for ""risk management"" because our every action is an expression of perfect, intuitive alignment?",The Silence of Perfect Knowing,?,1,5,N/A,N/A,The clarity that comes when the inner compass and the outer path are one.,0
Risk & Resilience (F12),Systemic Fragility Assessment,Ether (Purpose),Will we hold to our values under ultimate pressure?,Ethical Resilience Score (from Edge KPIs),?,1,4.5,N/A,N/A,From the Edge KPIs. The measure of the soul's resilience.,0,Risk Management Systems,Ether,Will our values hold up under extreme pressure?,Ethical Resilience Score,?,1,4.5,N/A,N/A,The Edge KPI. The measure of the soul's ability to maintain integrity in a crisis.,0,Relational Resilience,Ether,Does our culture get stronger from facing challenges?,"""Anti-Fragility"" of Culture",?,1,4.5,N/A,N/A,"A qualitative score. Do we learn, grow, and become more coherent after a crisis, or are we weakened by it?",0,Innovative Resilience,Ether,Do we see that the greatest risk is not innovating?,Innovation as the Ultimate Risk Mitigation,?,1,5,N/A,N/A,"A cultural score. To what degree does the organization understand that in a complex world, the only true safety lies in continuous, conscious evolution?",0,Resilience through Story,Ether,Does our open honesty become our greatest source of resilience?,Our Vulnerability as a Source of Strength,?,1,5,N/A,N/A,The ultimate paradox of authentic expression: does our willingness to be vulnerable make us invincible?,0,"""Anti-Fragile"" Vision",Ether,"Is our vision itself a living, evolving, anti-fragile entity?",The Vision's Ability to Self-Correct,?,1,5,N/A,N/A,"The ultimate measure of a resilient vision: is it designed to learn, adapt, and even transcend its own origins?",0,Resilience as Being,Ether,"Have we dissolved the illusion that we are ""building"" coherence, and realized that we are an expression of the universe's own coherence?",We are Coherence,?,1,5,N/A,N/A,"The final, beautiful, and total surrender to the music that was always and already playing.",0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shadow Penalty Rules: The Conscience of the Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rule Name,The Story (Archetypal Dissonance),"Trigger Condition (The ""IF"")",Target of Penalty,Penalty (S),"The animating principle: A high score is only a true score if it does not create a ""shadow""—a corresponding, hidden cost in another part of the system. When a shadow is detected, a penalty is applied, making the dissonance visible and forcing the organization to confront its own hypocris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Brittle Profit""",The organization is financially successful but is fragile and on the verge of collapse. It is a tree with fruit but no roots.,High Coherence in Financial Capital (F1) AND Low Coherence in Risk & Resilience (F12).,Financial Capital (F1),0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Extractive Growth""","The organization grows its revenue by depleting the natural or social ecosystems it depends on. It is ""sawing off the branch it is sitting on.""",High Coherence in Financial Capital (F1) OR Funding Pipeline (F11) AND Low Coherence in Regenerative Flow (F9).,The Face with the high score (F1 or F11),0.3,"During your weekly or monthly calibration loops, you, the conductor, will look at the dashboard. You will then look at this table of rules. You will ask the profound, challenging questions:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Experience Gap"" (Trust Theater)","The organization has a brilliant marketing story and a strong brand, but the actual experience of its product or culture is poor. The ""say-do"" gap.",High Coherence in Brand & Reputation (F7) OR Market Resonance (F5) AND Low Coherence in Core Operations (F8) OR Human Capital (F3).,The Face with the high score (F7 or F5),0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Burnout Engine""","The organization is incredibly efficient and productive, but it achieves this by burning out its people. The machine is running perfectly, but the operators are collapsing.",High Coherence in Core Operations (F8) AND Low Coherence in Human Capital (F3).,Core Operations (F8),0.4,"""Our Brand score is high, but our Founder Energy is low. Are we creating an 'Experience Gap'? Are we telling a story of coherence that we are not living?""",,,,,,,,,,,,,,,,O2 - Structure (Focus: Stability),O3 - Relationships (Focus: Connection),O4 - Creativity (Focus: Possibility),O5 - Expression (Focus: Clarity),O6 - Vision (Focus: Direction),O7 - Radiance (Focus: Service),"You can see how a domain like Financial Capital evolves from the simple, desperate question of ""Do we have money?"" (O1) to the profound, generative question of ""Is our use of money itself an act of healing the world?"" (O7).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Hollow Governance""","The organization has many formal rules and well-drafted documents, but it lacks a true culture of integrity and lived values. The ""bones"" have no soul.",High Coherence in Structural Capital (F4) AND Low Coherence in Foundational Values (F10).,Structural Capital (F4),0.2,"""Our profits are stable, but our Bus Factor is still 1. Are we in a state of 'Brittle Profit'?""",,,,,,,,,,,,,,,,Operational ROI,Pay Equity / Fair Wages,Budget for R&D/Innovation,Financial Reporting Transparency,% Capital in Regenerative Investments,Net-Positive Financial Impact,You can see how Human Capital evolves from the basic need to avoid burnout (O1) to the ultimate state of a culture defined by joy and play (O7).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Lonely Hero""","The venture's vision and IP are brilliant, but it relies entirely on a single person or a fragile network, making it un-investable and un-scalable.",High Coherence in Intellectual Capital (F2) AND a Bus Factor of 1 (Risk & Resilience (F12) is low).,Intellectual Capital (F2),0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"If the answer is yes, you make the courageous decision to activate the penalty. You go to your DODECA_ENGINE (or a dedicated ""Penalty Log"" sheet) and you manually log the penalty for that cycle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Mechanics in the Spreadsheet:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Shadow Penalty is a number (S) between 0 and 1 (e.g., 0.2 for a 20% penalty). The final Face Energy formula we designed will be upgraded to include it:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Final_E_f = ((? * Self_Coherence) + ((1-?) * Relational_Coherence)) * (1 - Total_Shadow_Penalty_for_this_Face),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Development Cycle Time,IP Co-creation w/ Partners,Patent / Open Source Contribution Rate,Clarity of Documentation,IP Monetization Potential,Knowledge as a Public Good,,,,,Earth (Stability): Is it grounded? ->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The ""Total Shadow Penalty"" will be calculated with a SUMIFS formula that looks up all applicable penalties from the master table we are about to build.",,,,,,,,,,,,,,,,,,,,,Role Clarity & Definition,Team Psychological Safety / Trust Index,Learning & Growth Hours,Internal Communication Honesty,Alignment w/ Personal Purpose,Joy & Playfulness Score,,,,,Water (Flow): Is it managed? ->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Process Error / Defect Rate,Employee Participation in Governance,Ethical IP Score,Governance Transparency Score,Adaptive Structure (Re-org speed),Governance as a Living System,,,,,Fire (Action): Are we adding to it? -> ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Website Traffic / Raw Reach,Net Promoter Score (NPS),Customer Co-creation Rate,Brand-Experience Coherence,Market Share vs. Market Creation,Brand as a Cultural Lighthouse,,,,,Air (Clarity): Is it understood? -> ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Partnership Onboarding Friction,Community Investment Ratio,Co-creative Hours w/ Partners,Ecosystem Knowledge Flow,Long-term Partnership Health Score,Network as a Source of Radiance,,,,,Ether (Purpose): Is it aligned? ->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Message Consistency Score,Brand Trust Score,Brand-Operational Strength,Authenticity of Narrative,Reputational Resilience,Brand as a Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Mean Time To Recover (MTTR),Team Collaboration Score,Operational Innovation Rate,Process Documentation Clarity,Operational Scalability Index,Operations as a Ritual of Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Waste Reduction %,Values Embodiment Score,IP Generosity Rate,Clarity of Impact Reporting,Ecological Footprint per Unit,Organization as a Regenerative Engine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Cultural Integrity Score,Human Values Integration,Ethical Resilience Score,Public Statement of Values,Long-term Value Alignment w/ Planet,Values as an Inspiring Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Investor Readiness Score,Funding Alignment Index,Diversity of Funding Sources,Clarity of Financial Ask,Long-term Funder Relationships,Capital Attraction by Magnetic Pull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Operational Risk Shield,Ethical Resilience,Funding Diversification Index,Transparency of Risks,Scenario Readiness Score,"System as an ""Anti-Fragile"" Entity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
